Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","882","Samoa","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","882","Samoa","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","882","Samoa","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","15.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","15.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","14.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","13.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","13.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","14.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","14.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","13.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","13.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","14.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","14.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","4.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","3.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","7.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","6.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","6.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","5.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","8.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","10","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","11.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","11.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","7.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","9.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","10.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","12.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","11.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","6.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","8","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","9.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","10.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","10.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","1.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","1.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","1.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","1.8","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","1.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","0.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","0.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","0.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","0.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","0.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","686","Senegal","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","1.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","2.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","3.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","4.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","1.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","1.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","2.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","3.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","2.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","2.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","2.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","4.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","FAO data"
